gene_id	gene_symbol	description	BC187	YJM981	CENPK1137D_TPM	BC187_within_dataset_percentile	YJM981_within_dataset_percentile	CENPK1137D_TPM_within_dataset_percentile	comparison_scope	source_layer
YOR023C	AHC1	Ahc1p	75.985019	67.584561	94.72825409359372	0.6501006347731847	0.6223099551014089	0.6789059572873736	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOR025W	HST3	NAD-dependent histone deacetylase HST3	67.697591	58.653744	28.903092867411363	0.616039634618362	0.5755534912525159	0.26358186586736604	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOR026W	BUB3	Bub3p	62.987582	73.6316	36.767892495170464	0.5920421117820096	0.6510295711410435	0.350693143499438	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOR027W	STI1	Hsp90 cochaperone STI1	221.470743	165.158338	1283.8455677473114	0.8752128812509676	0.8405325901842391	0.9807043836642937	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOR028C	CIN5	Cin5p	109.164289	125.762081	100.57428923822565	0.7549156216132529	0.7926149558755226	0.6938928437617085	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOR029W	YOR029W	uncharacterized protein	0.0	9.775624		0.052562316148010525	0.179052484904784		gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOR030W	DFG16	Dfg16p	43.430954	65.339009	30.91254278494305	0.45270165660318934	0.6104660164112091	0.28812289246908956	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOR032C	HMS1	Hms1p	38.444145	30.203307	4.405925638313723	0.40981576095370803	0.34509986065954484	0.017047583364556012	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOR032W-A	YOR032W-A	uncharacterized protein	21.152546	0.0		0.2381947669917944	0.06758012076172783		gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOR033C	EXO1	Rad2 family nuclease EXO1	29.836223	35.820779	9.176272978800704	0.3190896423594984	0.39557206997987304	0.04271262645185463	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOR034C	AKR2	putative palmitoyltransferase AKR2	26.83271	29.19653	37.2719816681154	0.290447437683852	0.3324043969654745	0.35425252903709253	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOR034C-A	YOR034C-A	uncharacterized protein	48.990341	27.033824		0.4971357795324354	0.30956804458894566		gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOR035C	SHE4	She4p	42.337223	42.963249	37.15994954845763	0.44480569747638954	0.4618361975538009	0.35387785687523415	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOR036W	PEP12	SNAP receptor PEP12	87.289019	90.92345	174.85192358278786	0.692986530422666	0.712184548691748	0.8209067066316973	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOR037W	CYC2	oxidoreductase	38.616365	35.79956	51.45858786982479	0.4116736336894256	0.3951076017959436	0.4820157362307981	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOR038C	HIR2	Hir2p	29.444537	23.747178	14.301225384636757	0.31459978324818083	0.28549311038860503	0.08711127763207194	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOR039W	CKB2	casein kinase 2 regulatory subunit CKB2	226.536418	177.546467	165.8663586778873	0.8779996903545441	0.8497445424988388	0.812663919070813	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOR040W	GLO4	hydroxyacylglutathione hydrolase GLO4	35.678281	15.312865	135.66087768319713	0.3841151881096145	0.21450688961139494	0.7693892843761708	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOR042W	CUE5	ubiquitin-binding protein CUE5	136.21829	116.927852	205.59073565188507	0.8013624400061929	0.7789905558135934	0.843761708505058	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOR043W	WHI2	Whi2p	98.943532	139.387952	87.73235711609921	0.7298343396810651	0.8125096764204985	0.6588609966279505	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOR044W	IRC23	Irc23p	66.376154	20.788669	85.55362738547976	0.6096919027713268	0.25801207617278216	0.6530535781191458	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOR045W	TOM6	Tom6p	470.88297	547.434941	382.2599802918568	0.9399287815451308	0.950611549775507	0.9173847883102285	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOR046C	DBP5	ATP-dependent RNA helicase DBP5	106.80503	115.607379	77.71609630314471	0.7493420034061	0.7758941012540641	0.6255151742225553	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOR047C	STD1	Std1p	33.12156	68.890689	13.7611220882054	0.353460287970274	0.6282706301285028	0.08261521168977146	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOR048C	RAT1	ssRNA exonuclease RAT1	45.317282	41.315845	30.12713194420856	0.468493574856789	0.4489084997677659	0.27856875234170103	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOR049C	RSB1	phospholipid-translocating ATPase RSB1	8.782775	30.841405	0.854361814218002	0.1602415234556433	0.34889301749496826	0.0031847133757961785	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOR051C	ETT1	Ett1p	85.788171	87.48355	39.50189575270759	0.6877225576714662	0.7011921350054188	0.38291494941925813	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOR052C	TMC1	Tmc1p	260.918757	145.015878	635.5570862420063	0.8947205449760025	0.8196315219074161	0.9533533158486325	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOR054C	VHS3	phosphopantothenoylcysteine decarboxylase complex subunit VHS3	40.312052	17.842324	68.1449832059189	0.42560767920730763	0.2319244465087475	0.5816785312851255	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOR056C	NOB1	rRNA-binding endoribonuclease	68.396298	49.98319	76.41921499497269	0.6197553800897971	0.5194302523610466	0.6189584113900337	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOR057W	SGT1	co-chaperone SGT1	70.145261	88.474334	64.92471723124896	0.6273416937606441	0.7049852918408422	0.5659423004870738	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOR058C	ASE1	Ase1p	36.470236	32.129364	20.47107111255272	0.39092738814057904	0.3619755380089797	0.15736230798051704	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOR059C	LPL1	putative hydrolase	54.67769	43.697689	68.30483333011753	0.5423440161015637	0.46756463848893015	0.5829898838516299	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOR060C	SLD7	Sld7p	30.761377	25.46209	16.669043679836943	0.3293079424059452	0.2978015172627342	0.1107156238291495	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOR061W	CKA2	casein kinase 2 catalytic subunit CKA2	129.217171	141.689044	142.0247284938639	0.790447437683852	0.8156061309800279	0.7800674409891345	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOR062C	YOR062C	uncharacterized protein	91.671518	44.771631	48.48355835469625	0.7086236259482892	0.4776281158074005	0.4580367178718621	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOR063W	RPL3	60S ribosomal protein uL3 RPL3	2143.363509	2325.187585	1035.9976889162035	0.9913299272333178	0.9924136863291532	0.9750843012364181	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOR064C	YNG1	Yng1p	29.632794	34.836769	87.96708960132132	0.3167673014398514	0.38651494039324974	0.6596103409516673	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOR065W	CYT1	ubiquinol--cytochrome-c reductase catalytic subunit CYT1	574.202922	529.775749	471.5293721391069	0.9516953088713423	0.9484440315838365	0.9349943799175722	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOR066W	MSA1	Msa1p	33.743347	33.019885	26.934482691363858	0.3619755380089797	0.370026319863756	0.238478831022855	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOR067C	ALG8	dolichyl-P-Glc:Glc1Man(9)GlcNAc(2)-PP-dolichol alpha-1,3-glucosyltransferase	50.01955	68.192588	34.37190912242592	0.504644681839294	0.6252515869329618	0.3237167478456351	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOR068C	VAM10	Vam10p	0.0	0.0		0.052562316148010525	0.06758012076172783		gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOR069W	VPS5	sorting nexin 1	38.575235	27.53371	36.9264131376784	0.4112091655054962	0.31607059916395724	0.3518171599850131	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
YOR070C	GYP1	GTPase-activating protein GYP1	37.318661	34.32194	31.212710453242448	0.39928781545130826	0.38148320173401457	0.2918696140876733	gene-level evidence alignment; values are not batch-corrected and no cross-study fold change is reported	public_processed_cross_study_evidence
